Beam_Length_mm,Beam_Width_mm,Beam_Height_mm,Concrete_Grade_MPa,Longitudinal_Reinforcement_Ratio_percent,Stirrup_Spacing_mm,Stirrup_Diameter_mm,Steel_Yield_Strength_MPa,Concrete_Compressive_Strength_MPa,Bearing_Capacity_kN
3640.3417898345297,215.0368345584315,402.63212211015326,40,1.4639033181882846,100,10,450,40,3200.442898223908
3393.458110911766,202.48887209488967,475.36036842447766,30,1.7535977917653036,150,8,550,30,3181.6269029013115
3207.3642828252378,299.2578023965935,408.40619091214165,30,1.5080194066855463,100,12,550,30,3309.3946367360822
3117.7613712209027,290.3674162949882,452.3902318156273,35,2.1355178016210403,200,10,550,35,4423.668000571994
3023.3023998144927,224.45286707223292,545.0210059337412,25,1.8158405447389616,150,10,450,25,3368.602248691178
3894.293716371739,235.07192496395962,542.8062038226009,25,2.3152716612311677,200,8,550,25,3906.186656184844
3745.929111681594,203.55616304667777,407.0250944755963,25,1.815315871974163,100,10,550,25,2850.5068234630094
3947.540365999769,325.2420808541606,580.555829538715,30,1.357393620009895,100,8,500,30,4205.5644001726305
2686.4458352283173,346.2035894072827,498.1420456912067,40,2.2766378233482167,200,8,500,40,5693.8658345189
3596.301212805466,220.31893051920363,444.98107274050363,35,1.8358285673950658,150,12,450,35,3560.2714133023705
3907.5106852315566,234.7212820647947,475.48389519521515,25,1.310261557215342,100,10,450,25,2738.7359957047984
2771.8495992484904,330.26142859204015,501.26781335943593,30,1.9352617149343332,200,12,450,30,4420.333697474831
2599.7444010501663,338.96956969342773,489.9726329614464,40,1.5365751474136413,200,8,450,40,4819.83182002348
3611.6809739350883,262.94410742102156,471.60125888404457,35,2.2666084184380986,200,10,450,35,4435.1641070123105
3361.709669769868,207.59337084036113,476.23320102235004,35,1.6799496079698142,150,8,500,35,3422.2539223080603
3762.743165137408,205.9087750539229,394.10297760697154,25,2.089662037161125,200,8,500,25,3106.269294846221
2709.658564939434,286.0924799103516,553.1832260761698,25,1.1433043114543557,200,8,500,25,3127.022872803259
3692.9009677898352,258.93426633397684,485.4400799852539,40,1.5940365194535193,100,10,550,40,4115.830131217451
2802.4409800716167,204.29786413664817,382.76996542617576,30,2.474862154708598,200,8,550,30,3629.203589142137
2745.4839142985566,287.4878588468835,541.5392753956945,40,2.2126904342157223,150,8,500,40,5310.264697403286
2746.3986968964896,201.69538048835338,583.1109945943377,25,1.239911203550393,200,10,500,25,2702.65325456408
3721.862080347073,318.10579372239096,586.8267248092405,40,1.4166460742158826,150,12,450,40,5157.959161944533
3497.7958310443,245.96492340550574,442.2544331027932,30,1.4947237132845417,200,8,500,30,3102.6282145733608
3284.598137153679,206.0387004513848,383.8792183901885,35,1.9755483407431687,200,12,450,35,3400.8196551614424
3038.2457261852537,288.252833147473,479.59990665826626,35,2.1354921392344832,200,12,500,35,4506.329505497419
3815.800811219662,259.6526621649582,378.15230733730516,35,2.1242899132118644,150,12,450,35,3808.4498502752895
3088.667661133953,346.0700620035724,583.4968546281543,35,1.764811084459604,100,12,500,35,5309.673402021997
3724.8991592073653,281.6297993755553,395.8949068387865,25,2.2162308067572267,150,12,450,25,3619.2793180418334
3158.7023628553275,241.28587715555125,413.191464987791,25,1.6556171241362125,100,12,550,25,2900.3854986733454
3065.4166441373613,306.41582969509625,451.6591317212426,30,1.1858208479433427,150,10,550,30,3275.2774476729196
3194.0196785044095,240.7238003814067,445.7911171397815,30,1.84666276248072,200,10,450,30,3467.704779704507
2952.066811246213,335.6364937111348,548.6657230994722,30,2.42845207690166,200,12,450,30,5190.737274306249
3621.4140702643767,256.2082955761065,464.0792051377406,30,2.189490477088767,100,10,550,30,3978.3693434035977
3254.0805851387186,282.4802844164308,392.6920650008342,40,1.8680509715383635,100,10,500,40,4023.790824528853
2848.319042720226,207.58596557363433,416.80247387151854,30,1.9702084905236454,150,12,450,30,3265.3803113228787
3849.3618599118527,263.91818569283464,477.2783462968805,35,2.395843040553359,150,12,500,35,4599.231793170969
3075.836832059817,324.85453094914925,386.86347935653373,35,1.6425141916524408,100,8,550,35,3880.0719804098876
3315.329291670983,320.8473208045013,502.9139189115035,35,1.497091208413956,100,10,550,35,4304.352891516415
3859.7081664468205,233.64778382802893,491.43682663778645,40,2.4658623475006736,150,12,450,40,4761.607547271278
3436.356993870988,233.9118606515844,528.6755790955644,30,2.2951647002655,100,10,500,30,4178.589713200944
2675.3470610625463,322.5957968319855,584.4261538448419,35,1.4845653769279035,100,10,550,35,4795.1024956168
3909.7481854202124,339.55976302539887,578.0636402752889,35,1.6956708960413842,100,10,500,35,5131.199366714408
3441.5620796071266,214.30413819095054,586.5189045172078,35,1.6226171935116986,100,8,550,35,3841.4986070730606
3002.3584219856293,267.5087959139338,411.1788992559252,35,1.223643518007151,200,12,450,35,3132.6835743473516
2708.908108995081,250.61814184463435,382.8913266598387,25,2.4367289857198884,200,10,500,25,3670.72906791537
3691.037783905444,330.6032683186159,425.5691751241121,30,1.6064686468296383,100,12,500,30,3729.736958884563
3430.1091338927704,212.52873720200282,573.7712931915787,30,2.312993623956862,150,10,450,30,4109.6176744550985
3300.191637964482,231.6688913837056,593.013368655872,40,1.2840343415209976,200,12,450,40,4019.585131736165
3840.8388745764364,312.87025063797415,564.831237767619,25,1.8218062159558297,150,12,450,25,3987.6416952928566
3682.8958168367963,207.69407734718234,377.5044302818859,40,1.0359420776864048,150,12,450,40,2619.9661923711437
2727.512319599127,273.8803071071434,586.8569995149483,35,2.146330725763463,200,10,550,35,4970.350979312023
2967.5831016933225,266.316055201958,455.8395068376965,40,1.8713708473694175,150,8,500,40,4290.112919860878
2872.7337097216987,250.1601768483123,352.3275726905884,35,1.938384375204629,150,12,550,35,3504.8122551706306
3615.9194388590154,259.18584729783856,460.5984351870484,35,1.0775813238319802,100,8,450,35,3165.071181052399
2550.298652103669,279.49108803953493,361.5172924188669,30,1.316557495312923,100,12,550,30,2884.6381232776594
3354.834527306975,224.20510375825748,485.9694802902794,30,1.1114963085303702,100,8,550,30,2721.8601678669625
3643.688028611036,285.7993817425389,434.63850685926286,30,1.4333714737057177,200,12,500,30,3309.4965212865986
3815.1484551426242,320.81484939499796,468.3587333985122,30,1.9411585115232266,100,8,500,30,4187.057022942291
3013.122623073861,314.02413946852386,503.29259018577926,30,1.8492789764760629,150,12,500,30,4206.428494139176
3731.8859570080194,223.08498570406604,567.200273954455,25,1.9182247324200854,150,12,450,25,3496.4367683376227
2665.9476054328106,222.3874204612211,515.4753941179822,30,1.8238769070668415,150,8,450,30,3550.745598868711
3769.678437601777,240.22615516173698,458.5122171195452,40,1.409543193513789,150,12,500,40,3613.6417201330146
2691.2329934979734,254.16120895115557,554.8569634175913,35,1.3667612460166378,150,10,550,35,3848.219442385707
3095.930935840551,261.2683372112724,576.395534393283,30,1.2055895253048718,200,12,500,30,3476.6375898565225
3695.9430486693304,301.9545825250018,379.9399916080493,25,2.273606312355238,150,12,450,25,3736.6925682224337
2724.8761410231605,208.5020648248753,482.9832443881979,40,1.9247190378118666,200,10,550,40,3914.7547995442173
2843.877092848962,205.20090563390997,421.127989935611,40,1.2797665187560896,150,10,450,40,2976.9368172827653
3583.3788525895993,258.78658444158634,361.7652994692369,35,1.2658140697318592,200,10,500,35,2902.8088583234135
3580.0548048191113,304.5745538206971,517.1366737784963,40,2.309553402289205,200,8,500,40,5443.814751232835
3461.721449327946,229.0153014434724,565.6926943648064,40,2.1140962956449787,150,10,550,40,4722.620799740943
3540.92266670065,296.2256721884378,390.7256636193485,40,1.9890986198580571,150,8,500,40,4282.6015253507985
3314.0866650213943,238.97422069104493,553.1034144059752,40,1.6102961613089497,150,10,450,40,4242.85277262371
2877.6985883604293,332.91291632202746,563.3489333842354,25,1.3929633464177762,150,8,450,25,3730.643131897127
3018.543990255879,334.3534916399925,578.5851106666208,35,2.4691761446692357,100,10,450,35,5889.895905583632
2772.3965752021386,244.59308064219897,416.3212722715131,30,2.1958593625342004,100,10,550,30,3765.451526934789
3862.6758420004426,234.49906309448608,575.9882662974724,40,1.4526688347044148,200,12,450,40,4131.214963678657
3375.087692149181,261.6955958099347,430.1656886841081,25,2.271347194417742,200,10,500,25,3634.5886657503092
3101.2771251454596,236.0797377770223,488.0845033638757,35,2.1383979229220222,100,12,550,35,4143.3884044786655
3193.008705466199,300.8575764937556,362.6268677080705,30,1.4456208248169975,200,10,450,30,3081.367808715074
3920.9250094177232,323.9097026822428,360.9702720921859,35,1.6398292813624595,150,10,450,35,3685.1299033305213
2730.0271046741204,300.96381963668256,530.0933031830507,25,1.27893016808654,200,12,500,25,3271.482384040151
3379.3447480251957,323.6525670874024,461.1199944944478,25,1.166578666567164,200,12,500,25,3048.430170682763
3258.833018326699,259.5488243311211,414.0730938423044,25,2.084143049259545,200,8,550,25,3419.489256842942
3417.181353151972,223.44754560632913,397.60337400622757,40,1.4012677860307998,100,12,450,40,3182.4047455108
2527.165275731261,310.6926421096388,517.4883727148045,25,2.2300890486193805,100,8,450,25,4252.730545372332
3808.185863416227,254.07117577123307,350.100386006335,30,2.4934130672716392,200,10,500,30,3832.0576779280586
3898.1774237254185,300.6906237843699,551.4727922992136,40,1.114929720894473,150,12,550,40,4444.8978295958195
3347.699775383813,240.59659129726487,369.8124015324822,35,1.7095526876255505,200,12,500,35,3232.4672035489502
3544.9762358153384,212.18444522100089,397.87240372702985,30,2.2030938389662045,100,10,500,30,3471.718590937838
3883.7490717659434,348.8872693231645,446.5590988247724,40,2.18342634481185,150,10,550,40,5303.9979152507
3560.8579514700978,223.4302261895899,471.2146849290259,25,2.1399957374964527,200,10,450,25,3452.7290329362895
2728.808564371392,348.2631490945222,438.74877895348544,35,1.5234924029528665,100,10,450,35,4185.539840219303
3364.43254025022,346.5919898849671,430.17804124607346,25,1.6807798835275785,150,12,450,25,3553.706865550137
3410.072569574284,319.07271558620596,590.9790030182971,30,1.8924525360122053,200,10,550,30,4723.3905268521
3136.196006953579,298.91344431229965,510.39492031084853,30,2.460910875359886,100,10,550,30,4748.31757138425
3604.6663534370846,286.6710575376627,355.858238841847,40,1.4913209064077393,150,12,550,40,3525.0382429028446
3901.5505221535223,329.9152318066752,457.5439771110783,30,2.3847158315752868,200,8,550,30,4643.191916393045
3888.3527693601645,243.4159282429232,568.7521749359926,35,1.4040353772707412,150,12,550,35,3811.4861256272816
3176.2590571061983,270.15218187273155,425.364046602667,40,2.4836116982105567,150,8,500,40,4772.3601487724
2669.8570687611327,292.90849540497527,373.63908619359705,35,2.0053955302413877,150,10,450,35,3901.846380179037
3977.261798443502,261.67857138042365,539.5961928974795,25,1.6952672205378265,100,12,550,25,3452.5330723623424
3758.3471296689013,264.1229681135402,501.5034579840203,35,1.9200856420954073,200,10,450,35,4245.397152781217
2686.9940218049,249.54270012531265,492.57812695662597,35,1.4087967535603103,150,12,550,35,3576.2786301748924
3881.2628239260584,284.6347725026804,363.394139901852,30,1.4112607862672,150,8,450,30,2961.7557848837196
3804.8445430931924,327.58617920226743,385.12475244887935,25,1.1703318157652407,150,12,500,25,2745.773965771194
3278.257085689108,230.22925670094693,505.63734905327846,30,1.1710754465580981,100,10,450,30,2920.142137907242
3386.9131536173936,340.1649558130162,401.955960364709,25,1.521507612203367,150,12,450,25,3250.316320502885
3098.5040558051955,303.3631480622345,476.0175199371061,25,2.1442832168445576,100,10,550,25,3944.8604255395576
2582.142458233047,323.49098190200453,486.22042150734836,35,1.9119567513972437,100,12,450,35,4673.753777414626
3002.7958624688513,283.42860389450175,420.87679756773485,30,1.1538768404965312,150,8,500,30,2950.6162251209553
3704.280172897017,316.9275052136095,587.1062888853733,35,2.2783547874638663,150,12,500,35,5522.110777024792
2506.948034506904,202.4300596009201,560.6160267088937,35,1.9020514404850997,100,12,500,35,3902.1821133760136
3000.2487575367163,322.75706371693025,530.5933769081996,35,2.4412833651771697,100,12,550,35,5396.76318399311
3097.253040386415,206.020828862805,369.49846660235227,25,2.0052782011168113,150,12,550,25,2978.067725752862
3306.0934044068845,333.4870064544294,376.53250482725485,30,1.2627622955562714,100,8,550,30,3122.4104297703166
3879.7834246191405,348.79441208579647,473.1953364662389,30,1.7106750434617335,100,10,550,30,4183.612818814699
3019.518991548942,244.11011932651667,390.1783372977464,35,1.9727463963208063,150,12,550,35,3656.139253472842
3020.429802844342,231.54778344286905,594.5663658823685,25,1.0423970515749665,150,12,500,25,2754.738139317652
3606.2518721646225,314.8045045787061,389.6300585068524,30,1.022365396232212,200,12,450,30,2866.90830031833
3178.3269113347105,237.95395113803798,471.8669588659935,40,1.194104500897852,150,8,500,40,3456.65986234904
2836.907234409973,329.83435747583053,441.03026421037634,30,1.3774966525682062,150,10,550,30,3596.465056132597
3178.65927419904,215.4263888236215,509.84660536352453,35,1.6443236852810132,150,10,500,35,3566.1249838396147
2711.2855305697,218.89327945690374,382.2591022223562,40,1.7311607106396827,200,12,450,40,3408.235519499631
2764.580479759335,346.87273326509234,457.57910701059774,25,1.2070414134068452,100,12,550,25,3191.872117451388
3247.5516591092196,301.0758347405007,418.6762582017859,40,2.010087368673746,150,10,500,40,4526.728185321034
3128.388174256822,327.03308366434294,571.937881167922,40,1.8942070925448022,150,12,500,40,5608.144721848538
3872.26885160215,248.6494066027277,360.14642803367377,35,1.4416961482617403,200,12,450,35,2986.4083116857223
3043.5908486749495,301.47256242809067,578.4318735016147,30,1.020489825152938,200,12,550,30,3635.9242903558757
3370.882525417065,289.1362740962896,558.2485346382501,25,1.1164718730299361,200,8,550,25,3140.917478126449
3448.3964318792955,290.47251801844203,424.39267911020386,40,1.5875421632662592,100,8,450,40,4078.2588951154944
2519.6416848825006,302.37986893065823,547.3226636692762,35,1.2309615267485259,200,10,450,35,4123.005795100772
3495.306058025066,286.30387596936475,357.8033900846869,30,1.5652294092219563,100,8,450,30,3132.410298164392
2767.053950304627,264.3593553953999,591.7163875733484,40,1.9422739067655326,150,8,450,40,5046.699008455707
3941.6054762041827,241.38840415708202,481.6487356474473,35,1.8208561418189253,150,10,550,35,3859.686565879676
2722.9940916296696,315.2871996369803,425.8202565163613,35,1.3467638247060914,150,8,550,35,3690.893893269216
3121.9361855905354,233.94086450047791,440.6458031486693,35,1.5157337368881287,200,10,500,35,3293.471588897998
2628.0245021179658,303.8531459231621,366.6013383651243,25,1.921046797672976,150,12,500,25,3279.5971906458826
3995.3113777689214,234.999923397399,597.3373785105098,30,2.291282542065173,200,10,500,30,4388.20259385914
3253.292515496864,293.79952549316806,359.82298628767313,40,2.129820158108316,100,10,550,40,4236.940566470742
3393.0775259800657,312.06174006935436,513.7267807869648,30,1.8301000402501224,150,10,550,30,4217.054111340821
2600.6147160826413,232.80708333598088,460.6839819266146,30,1.5434394974747292,100,12,550,30,3167.4296975266184
3624.9407055987667,208.99149512919624,587.2290545471787,40,1.5475769163127082,200,12,500,40,3993.9806455019652
2814.858389643379,219.6460614491261,411.49993507669876,30,2.3191259653965943,200,12,450,30,3655.1575863173152
3847.0814341610703,290.8995450906538,483.02170598450283,25,1.0588653640608197,150,10,450,25,2810.529587899129
2807.7094607230106,327.4169609338603,470.58905214568824,40,2.4819739666303917,150,10,450,40,5550.925304986138
2786.0315809955,206.74952318531365,525.7166110125254,40,1.9965631162773434,200,10,450,40,4203.3357770787015
2554.8245017721424,310.12268885624695,367.00255798810514,35,2.0217065486085857,150,10,450,35,4007.1783931029863
3208.100417664999,251.19779689250782,398.4472825058387,30,1.0569967559571132,150,10,550,30,2539.9781874733017
3347.2616998939247,271.77925548792837,403.6412050232125,40,1.9082939123369083,100,10,500,40,4135.222175156455
2598.5629591425286,339.32893247683484,534.5376887104225,40,1.7271670901356706,200,10,450,40,5369.349902230363
3663.2914250425156,249.79572571037681,397.284674081685,25,1.1586683603411005,100,8,450,25,2401.2946720334303
3179.9332521220413,269.80054009092294,493.3729409727442,35,1.4168830161540387,150,12,450,35,3730.4225595402872
3286.58540399137,202.05236221410217,403.8109551252384,40,2.335471684320477,100,8,550,40,3982.6215853151407
3161.144120407342,212.23980800072576,565.4062375209946,25,1.8249826237989293,200,12,450,25,3295.735700364884
3101.144591312989,238.7887386702176,585.5463636224097,40,1.620124862760863,100,10,500,40,4430.427862404242
3339.460496962327,204.17783612316117,479.6232437355601,40,1.1090232337612165,100,8,550,40,3072.5944162252986
2732.860368896069,294.7062989072376,438.0772210522946,40,2.0711822911034585,150,10,550,40,4673.065818817498
2772.8921957429066,263.9597535202434,408.5144437543748,25,2.054276235094049,200,8,550,25,3354.9594336347395
3792.678431520276,282.2217804092033,362.44525038076097,30,1.9210654104588454,150,8,450,30,3437.0022425211855
3919.173193200449,226.19707788444944,417.12501904937386,40,1.7653939693309737,150,10,450,40,3632.448616316293
3059.9639744196293,244.38980441549242,513.5589449863295,40,1.6506766033110591,200,8,450,40,4138.489418089064
2906.117009715331,299.5736712279088,483.40423282730274,30,1.8899066394819886,100,8,450,30,4070.6346965720472
3465.9993148585236,344.79540854455996,586.0103195702319,40,1.3500931775926102,150,12,500,40,5385.260692341387
3113.1012566471445,207.5625160403314,449.06931562292516,35,2.4118885962664716,100,10,550,35,4025.636290716626
2538.0795334905174,333.5576481282899,523.4658355820986,40,1.8831917937703444,200,10,450,40,5353.25151781075
2734.2288960492856,286.5321801966813,472.33068686878033,35,1.4667886665315648,150,8,500,35,3815.9792135745947
3573.958343271096,284.58793501334355,478.14405398105293,30,1.674519776327736,100,10,550,30,3732.9459129886313
3488.385912865227,275.04178028116405,416.9435786510294,25,2.2085271833153386,100,12,550,25,3640.654644767469
2540.643988755225,210.4091128856275,463.7376942104999,30,1.242424091095446,150,12,550,30,2722.671070606218
2832.958242899424,213.48152776042411,467.6962492531768,40,1.4392534336903906,200,10,450,40,3489.4371032576123
2846.612194882107,290.1368008488629,526.6606304372335,35,2.019262034104833,100,10,550,35,4692.968371350465
3507.839115398093,251.14378571533373,585.1599997965285,25,1.473233809723336,200,12,450,25,3281.884534977508
2529.5658066315464,337.5902099866521,432.33031937062606,40,2.188752522792199,150,10,500,40,5105.021600481408
2656.162872976861,260.9885806039208,360.55011714532463,25,1.1956802307660412,100,8,550,25,2409.505337350137
3699.874128059784,221.49221880539616,474.0737813751599,25,2.1440292556819127,100,10,500,25,3478.309779560208
2767.8169930815,307.2078250253054,486.11533303729215,40,1.1025275722758494,100,8,450,40,4076.3755913495656
3479.119161777812,244.0030132161515,392.1101377829788,30,1.0188889190012422,200,12,450,30,2447.949018125165
2857.27417157009,278.820546103384,540.1161515690167,40,2.3473352782482433,100,10,450,40,5374.7451671585
2649.1620891390176,304.67491782577554,596.2322771103729,40,1.872008825398448,100,12,550,40,5514.740540551281
2864.758286499181,335.0396166803106,586.4436792521152,30,1.5277403456302172,150,10,550,30,4490.681835823542
3583.4003977834886,318.8286792202514,399.27650970591304,35,1.3488919554457757,100,8,500,35,3571.8751396592816
3783.5447021594287,301.4541601809086,568.8408099751902,40,1.9253286748912242,200,10,450,40,5362.6892268537
3745.3297968504876,301.94497735927155,526.1234091029212,25,1.7635032753051072,150,12,500,25,3743.15206604013
3095.775294427682,341.888696604813,463.4616409517279,40,2.4873966632949776,150,8,450,40,5684.311220899082
3502.127704855969,244.3736146244804,485.15274858118227,40,2.4748239799806186,100,10,450,40,4815.468703302251
2807.4764431237313,200.1668141294281,562.4000437456145,25,1.9525368492124144,150,12,500,25,3329.2454386147942
2939.7215953915197,240.7931839097298,470.0337349095933,30,1.6643057591588357,100,12,450,30,3347.7265824384717
3844.5037277816796,232.6837069440116,443.3018422762817,35,1.7367114537019932,150,10,500,35,3528.2536015294277
2519.502885266104,299.27518776709974,473.3118732564965,35,2.023718599355293,200,12,550,35,4472.071627894022
2628.2627962817023,295.0567399648294,494.7824510087623,25,1.152361816353072,100,8,500,25,2943.092056832567
2811.829382719041,289.0192074057086,397.2694134445872,30,1.4925281107160773,200,10,500,30,3236.1755154559096
2539.7983058107297,202.43651648141807,575.2269325667477,40,1.1129083615054058,100,8,450,40,3438.5070622003827
2772.153152634696,309.31670816759714,518.5467372074035,40,1.1100411392753793,200,12,500,40,4313.091153458145
3374.562341454538,248.52956187282373,508.3172293343722,40,1.2937588628413506,200,12,550,40,3821.521962734394
3132.136825888747,299.75839835099464,374.87405654515953,40,1.7278798818898404,150,12,550,40,4007.2757994368185
3839.0075666154626,283.486764275323,501.04348454314794,40,2.177161481744184,100,8,550,40,5020.27143233267
3726.1653426076614,251.40963881418608,380.2401655596231,25,1.7282438367488089,150,12,550,25,2920.969566104902
3012.726027546814,220.18644006561615,369.6744187988498,40,1.5032149158413046,200,10,500,40,3118.40896900961
2889.135150146939,214.16283464907215,481.82772391059837,40,1.1235294855051372,100,10,550,40,3199.300569767643
3069.5386122509003,324.7277499668335,450.69638351162376,30,1.8254432847746944,200,12,500,30,4019.460309823421
3385.4424137722117,337.7596313122337,497.2025675390558,40,1.4069028797247651,200,10,500,40,4798.644368364325
2902.0954612343144,297.4682070146449,372.30554201430965,35,1.922401266875721,200,8,450,35,3857.2947307382665
3436.223361773701,215.5151172290725,457.7457657118146,25,2.4657816086986273,200,8,500,25,3719.0737430872196
3114.1174782868607,260.3040825332361,393.6966787612895,25,1.1669714822163253,150,12,500,25,2433.760815080821
3328.0707712779704,309.34088001577356,596.7750214810292,25,1.31818809808291,200,10,450,25,3611.357628405721
3154.1897937029753,316.9731326015102,490.2875531087936,35,1.7096418071490622,150,10,550,35,4392.745604828643
2941.6986393128764,217.73279334366327,521.8592152352169,40,2.4529207230188943,200,12,550,40,4741.327388714408
3922.6799604432354,200.00460782680736,431.354570170652,25,2.1577146644049936,100,8,500,25,3235.3612959823236
3645.4086912396415,306.8205568820907,373.68472869483605,35,2.347343789744245,200,12,450,35,4366.5827880997795
2710.1697636496788,253.48942639793086,593.9677156958842,30,1.5005722727136894,200,10,500,30,3792.9638437444096
3802.701963846869,238.17219974273905,421.5647588457958,40,2.488057710667892,100,10,500,40,4479.224468609917
3231.1467973742706,201.93462046842882,455.95204629339355,35,1.154249224096236,100,12,550,35,2745.5587057544262
3841.828340341137,281.04491101422497,512.4659804256437,40,1.0794593590691512,200,8,450,40,3944.2358645478243
3699.782883920973,327.6726103138973,356.17432442152784,30,2.2834039405810422,200,8,500,30,3991.962672472448
3137.82025670385,343.6447469408882,552.5647826293217,35,2.3908973053104794,150,12,550,35,5710.037840955763
2533.703962480176,284.8617425919934,484.14454750715504,40,1.1358780363191525,100,10,500,40,3911.8472180434474
2903.016039077419,277.16919916098414,419.5542967672055,35,1.1701411401187622,100,8,550,35,3206.153630085915
3312.4513219913006,212.75845782338615,365.4019963231173,25,1.0497612366336608,150,12,450,25,1990.1225304118846
3450.217329739221,282.33092023139,390.62460386861034,40,1.156761343964086,200,10,500,40,3355.331728474251
2886.8315281498035,256.9968618448092,573.7584647133592,35,1.3141297252004214,200,8,450,35,3897.080329307465
2709.034111109236,291.07029213253657,521.5060559839727,25,2.4551149283650013,100,8,550,25,4371.801650206198
3752.395355198949,258.308952181482,412.47543040922244,30,2.0017903333595206,150,12,450,30,3615.9111478629493
3976.603271055328,236.04486851755502,366.4001912362574,40,2.167829538277813,200,10,450,40,3890.6576307952387
3288.535273454029,214.24479128425648,522.653828096659,40,2.1642091055372834,100,8,450,40,4396.78135496344
2757.518928772455,247.23776668833437,493.1019314919413,30,1.802610624668822,200,12,500,30,3643.194541863686
2908.4609897790533,214.49672514316285,451.12988111455877,25,2.1962334665695256,200,8,550,25,3393.9409351632958
2527.5860148212,226.5345426235976,440.902862297516,30,1.8937112985849545,200,10,450,30,3409.0145097981977
3871.4482098407484,348.10042378693186,404.2035689822771,40,1.4718191464050365,100,8,500,40,4272.7079043635895
2676.6266243352115,266.61553353599277,517.4028141343795,35,1.841665163152601,150,10,550,35,4286.771393829528
3364.7747132713803,279.7807649757525,592.6670069484676,25,1.80026287920177,150,8,550,25,3877.6786875630405
2911.082831030809,331.0427793105823,393.9288114592065,25,2.235179580638981,200,8,550,25,3826.0777735455913
3331.2670037736902,349.3353350736032,499.27915500387587,25,2.4725908260724885,150,12,450,25,4665.597760066994
3477.1305825277964,287.4071674017022,456.04626393649403,30,1.6165638481313958,200,8,450,30,3587.7251404053773
3744.612705560802,321.87107315662576,461.67218043616623,30,2.1450860176620394,100,10,450,30,4383.792893022183
2809.631907640905,249.0411536505013,413.5368200319536,35,1.1496445060572003,100,12,550,35,2996.966823038862
2516.493742987721,245.86159361709366,556.2837189153547,35,2.1652470541724327,100,10,550,35,4553.475552985436
2705.328445103211,260.405558149184,471.3139010368103,25,1.5571253679898482,200,10,450,25,3060.235512273974
3850.0279627721575,300.87608940104735,485.85146304956606,35,1.05908524433453,150,12,450,35,3642.6050416500875
3810.835116343773,302.32875338826483,426.19022819933144,30,1.5448692678432658,100,10,550,30,3442.0214368963725
3396.1196532554623,247.28591519741764,395.45211641673745,35,1.9159641263824672,200,8,550,35,3612.3565780989934
3400.77529065048,219.9814886204943,371.4775970507051,30,1.1788752515221999,150,12,500,30,2405.490080593279
3497.5550118193833,294.8594384698263,528.529785231229,35,2.386051738645382,150,8,500,35,5095.311665597937
2763.056917935174,219.24887932831467,399.0585704219639,40,1.1165086199092578,150,8,450,40,2865.0960177883467
3871.6179188874394,286.7738762343995,522.5188385471995,30,2.395010079749749,200,10,550,30,4639.965382170624
3128.15578733811,304.0133192084463,447.59411151173845,40,2.0607062769035296,200,10,550,40,4812.914130818853
3074.7077923742463,305.0917244591677,453.94370024741283,30,1.4945682631213053,200,8,500,30,3523.5505422940846
3278.3765579242563,313.0208165989395,467.2943740231929,35,1.5861255215636398,100,12,550,35,4147.647767540486
2570.4489501625826,330.9289132348497,441.9271270318858,40,2.111214047099116,200,8,450,40,5017.728525323509
2749.425053134119,274.99384879471825,375.1549943056475,35,1.902206651321811,100,8,500,35,3696.3493268628986
3607.050424639556,309.53737842943565,427.4079525007114,30,2.007464382182418,100,10,550,30,4005.5472930268647
2624.1980018876898,292.8759103048755,515.9335901734846,40,1.58374692477022,100,10,550,40,4616.19770746817
3404.7281641995824,227.99599096965238,516.4461003672177,25,1.7317202227113984,200,8,450,25,3210.422039689513
2868.0236645219816,203.85344673041124,421.55607680999856,35,2.48480122605684,100,8,550,35,3963.5194352476365
3083.9434210629647,242.68120785154008,465.025656639422,30,1.3208843057495765,200,10,500,30,3037.402773267174
2933.04060515605,266.45505595064293,398.3618070029844,40,1.626784279783197,200,8,500,40,3732.1796166302333
3033.509074697424,292.5658916642984,402.5930203824589,35,1.437734781360951,100,10,550,35,3526.6998385426054
3578.5688577763685,327.4938995754808,355.76177210165184,40,2.147667265659775,100,8,550,40,4464.875246502256
2945.6825734347626,229.43685750592485,574.1866374769361,35,2.146018938498581,100,12,550,35,4472.078185310677
3349.606960445346,218.83246848477157,402.67666626872654,35,1.438668191496094,200,12,550,35,2982.7806140063126
3214.0756032986496,344.52199212114914,406.8834692341158,35,1.1220854749494744,200,8,500,35,3541.7600840341056
3495.506748043972,216.20668390646108,419.90035816128295,40,1.017149015008306,100,10,450,40,2825.744342229505
3905.2446089871373,271.7736605160784,381.85201792385726,40,1.6411757998637282,100,8,500,40,3750.769078209752
3598.8581458153753,287.8345593189953,509.81572079534067,35,1.6155063915036563,150,8,550,35,4199.970658820879
2822.410567886135,281.2061631361157,368.78573829439665,25,2.4825848179597942,100,10,550,25,3770.1932171352714
2546.774702591927,212.9048235549415,383.55060658158754,25,1.7047031135465194,150,8,500,25,2751.523434567601
2893.3960664497376,208.5540371005429,511.18918164752324,25,1.384627554363131,150,10,500,25,2722.8972499631864
3392.6168960503824,215.82251411915536,434.9151551203607,30,2.336844161547201,200,8,550,30,3777.6677105819817
2577.1387202263754,287.83815258089186,526.9869566752973,25,1.7366019244803677,200,10,500,25,3631.1044339492037
